row ID	TW.AE.002	TW.AF.001	TW.AG.002	TW.AI.001	TW.AK.001	TW.AM.001	TW.AN.001	TW.AO.001	TW.AP.002	TW.AQ.001	TW.AR.001	TW.AT.001	TW.AU.001	TW.AV.001	TW.AW.001	TW.AX.001	TW.AY.001	TW.AZ.002	TW.BA.002	TW.BD.002	TW.BE.002	TW.BG.001	TW.BI.001	TW.BJ.002	TW.BK.001	TW.BL.002	TW.BM.002	TW.BN.001	TW.BO.001	TW.BQ.001	TW.BS.002	TW.BT.001	TW.BU.002	TW.BV.001	TW.BZ.002	TW.CA.001	TW.CB.002	TW.CC.001	TW.CE.001	TW.CF.001	TW.CG.001	TW.CH.001	TW.CI.002	TW.CK.001	TW.CN.002	TW.CO.001	TW.CP.001	TW.CQ.001	TW.CS.002	TW.CT.001	TW.CU.002	TW.CV.001	TW.CW.001	TW.CY.001	TW.CZ.001	TW.DA.002	TW.DB.001	TW.DG.001	TW.DI.002	TW.DJ.001	TW.DK.002	TW.DM.002	TW.DP.002	TW.DQ.001	TW.DR.001	TW.DS.002	TW.DU.002	TW.DX.001	TW.DY.002	TW.DZ.001	TW.EE.001	TW.EH.002
7671	76.977875	16.499538	0	42.677555	35.147945	0	117.635956	0	50.959404	51.585247	0	93.19367	672.274	425.38757	41.51521	0	285.43768	16.162418	7.532628	0	0	0	46.498123	55.559357	85.42797	0	987.5781	574.1002	113.467865	25.816402	26.374283	16.258875	76.4728	14.671495	532.33203	45.036743	0	0	29.130997	0	187.28188	0	0	0	0	53.086662	0	86.60648	0	56.94844	0	0	52.415634	23.13333	5.5765157	0	35.97455	35.67048	64.09235	0	1417.2996	0	85.79822	0	208.86372	0	0	7.867425	161.27426	0	45.47547	71.77131
7487	0	0	10.345108	26.61567	0	0	0	0	0	0	0	99.391914	53.808064	18.909369	21.90737	5.924967	11.51005	0	0	27.62812	0	0	105.50376	20.305605	16.30193	0	35.821396	0	0	0	0	0	0	0	47.341373	118.11813	0	0	6.7509995	0	41.735493	0	0	0	0	0	0	38.128494	0	0	0	0	0	35.21123	0	0	23.17623	0	8.950398	0	0	0	0	0	9.265129	0	0	0	0	0	0	41.570065
7482	0	0	0	14.373763	7.543022	0	0	0	0	0	0	55.856213	28.169977	18.199146	0	0	10.775053	0	0	20.692478	0	0	138.76402	8.129065	0	0	26.846792	0	0	0	0	0	0	0	38.394173	102.21057	0	0	0	0	0	0	0	0	0	0	0	17.366879	0	0	0	0	0	7.3584228	0	0	6.1393595	0	7.590289	0	0	0	0	0	0	0	0	0	0	0	0	29.027252
7462	32.958138	13.432174	0	40.483566	8.766126	0	141.23672	0	4.6060367	0	28.04094	67.06355	189.65672	95.00841	42.49162	0	187.95326	0	0	0	0	0	37.79725	32.362896	56.093952	0	203.67686	122.182655	49.251305	18.312567	19.285849	19.996586	31.247538	21.163343	177.84271	19.089611	0	0	16.25684	0	76.323425	0	0	0	0	0	0	75.81575	0	16.821629	0	0	51.061703	0	6.1595078	0	32.15204	22.94489	8.491196	0	877.5802	0	6.1863937	0	195.4597	0	0	0	0	0	44.923794	65.29268
7146	0	0	0	0	0	0	37.330013	0	0	0	0	0	83.60914	112.98807	0	0	159.76556	0	0	0	0	0	0	0	0	0	84.40896	0	35.180954	0	0	0	0	0	149.59009	0	0	0	0	0	0	0	0	0	12.568161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.539525	137.21986	0	0	0	90.72505	0	0	0	26.801155	0	0	0
7828	0	0	0	0	0	0	0	0	0	0	0	135.04854	5.6868367	40.952606	0	0	0	0	0	36.9128	0	0	5.619537	0	0	0	0	0	0	0	0	0	0	0	0	39.017456	0	0	0	0	0	0	0	0	0	0	0	0	44.27529	0	0	0	0	22.007656	0	0	0	0	0	0	38.859352	0	0	0	0	0	0	0	0	0	10.350661	0
5866	0	62.223545	520.49884	5.0885673	0	0	0	0	0	0	1177.6289	124.99702	247.29503	0	0	0	0	0	0	0	0	0	0	0	18.86031	0	52.83404	0	0	20.123995	0	0	39.748486	0	0	0	0	0	0	41.865093	202.73409	0	0	0	0	0	0	0	7.80391	0	0	0	0	0	0	0	0	0	0	13.098819	0	0	14.153402	40.902576	0	0	0	0	0	0	0	0
4568	0	0	67.82885	0	0	0	0	0	0	0	0	0	0	0	15.454601	0	0	0	0	0	0	0	0	58.128788	0	0	0	0	43.61776	0	41.412457	0	24.670124	0	0	0	0	0	0	12.117643	0	0	0	0	0	0	0	0	0	0	0	0	13.605497	0	0	0	0	0	0	0	0	0	0	0	7.273246	0	0	0	0	0	0	25.917145
7443	24.25422	0	36.773483	14.904083	0	0	18.13509	0	0	0	0	0	100.660965	7.817502	0	9.204697	135.7029	0	0	0	0	0	0	0	43.613976	0	70.591675	52.127357	10.672853	19.533258	0	26.43761	0	0	138.67361	0	0	0	28.664865	0	83.42465	0	0	0	0	0	0	42.91386	41.039333	0	0	0	8.257819	21.535826	20.353115	0	0	0	0	0	0	0	0	0	23.292849	0	0	0	0	0	0	45.582607
7171	172.51572	66.87479	361.04117	71.471825	170.44711	0	52.580193	37.51612	32.778816	92.046295	19.793392	180.63742	118.96675	154.1293	71.15192	91.21137	528.7166	0	40.702087	82.372215	0	0	70.11156	113.423965	199.6859	0	299.58276	230.34564	67.00356	72.24719	24.489286	171.45383	73.35802	34.82749	727.4276	23.090803	0	9.388536	170.6908	44.474915	237.09119	19.091854	9.69645	0	9.184053	14.953894	0	177.13287	254.44775	49.572567	20.301716	0	60.804817	89.34973	113.467415	7.842609	45.907047	41.211033	81.785515	150.67722	136.72626	0	23.501398	6.890006	219.77245	0	0	17.940624	169.84563	0	111.592575	81.157745
7265	0	0	0	0	0	0	108.15856	166.74129	0	0	0	1378.5449	160.30722	4084.8438	0	0	7.685425	0	0	50.642155	0	0	0	79.01578	73.90947	12.807682	0	0	0	6.5390058	0	127.12059	0	0	19.590008	26.274544	0	135.4013	0	0	169.75159	0	0	0	0	23.974058	74.12877	190.74048	218.5857	364.16464	59.21447	6.634343	0	77.49213	0	0	0	87.07696	0	0	800.49835	0	0	187.94438	173.63983	0	43.03552	0	0	0	71.049034	39.663246
7288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.562641	0	45.08557	0	0	4.368975	0	0	0	0	0	32.5753	0	8.312164	0	3.8708448	83.95692	0	50.402733	0	0	0	0	0	0	23.303478
4489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.068584	0	0	0	0	0	0	0	0	19.918083	0	0	66.46198	0	76.10804	0	17.11858	0	0	0	0	0	0	0	0	31.29352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.433195	0	0	0	0	6.5370607	0	0	0	7.1465864	55.80756	0	12.500808	27.278435	0	0	0
4536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
