FeatureID	ratio	min	max	Name	cat
4077	-0.880288599599999	-1.40391	-0.389488	4077 m/z 395.2209907 unknown	Non_NASH
4147	-0.834189058629501	-1.42972	-0.327028	4147 Suspect related to 1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol)  unknown	Non_NASH
2881	-0.825450162154998	-1.62437	-0.023302	2881 Candidate Tetrahydroxylated bile acid (delta mass 779.2077; sirius atomic difference: 25C, 41H, 13N, 8O, 4S; buddy atomic difference: 54C, 30H, 5N, -2O, 1P, 1S) unknown	Non_NASH
4459	-0.764381292219999	-1.43398	-0.227294	4459 m/z 347.1851635 unknown	Non_NASH
3528	-0.73864434375	-1.13933	-0.340276	3528 m/z 487.3032485 unknown	Non_NASH
4494	-0.738520002395	-1.31671	-0.116892	4494 m/z 633.1499501 unknown	Non_NASH
4240	-0.715953882450001	-1.26212	-0.174499	4240 m/z 589.3019293 unknown	Non_NASH
4200	-0.683927772261997	-1.38551	-0.060888	4200 Suspect related to taurohyodeoxycholic acid  bile acids	Non_NASH
3576	-0.6441079395	-1.21531	-0.0696252	3576 m/z 623.3073119 unknown	Non_NASH
809	-0.61608397012	-1.18616	-0.121033	809 Candidate Trihydroxylated bile acid (delta mass 218.999; sirius atomic difference: 6C, 1H, 7N, 1O, 1S; buddy atomic difference: 11C, 1H, 5N, -1O, 1S) unknown	Non_NASH
1395	-0.519329966083551	-0.994862	-0.0744514	1395 m/z 303.170315 bilirubins	Non_NASH
481	-0.509299711472501	-0.971035	-0.0775096	481 m/z 614.2647969 unknown	Non_NASH
2265	-0.411408315965	-0.792624	-0.0167937	2265 m/z 503.2792079 bile acids	Non_NASH
4202	-0.406339336887999	-0.773793	-0.0317519	4202 m/z 522.4152068 unknown	Non_NASH
2775	-0.4057030390175	-0.785317	-0.0545007	2775 Suspect related to Monolinolenin (9c,12c,15c)  unknown	Non_NASH
478	-0.3714533024	-0.706183	-0.0553474	478 Candidate Tetrahydroxylated bile acid (delta mass 185.9778; sirius atomic difference: 6C, -2H, 6N, 1S) bile acids	Non_NASH
2220	-0.354602731200501	-0.695772	-0.0438339	2220 Suspect related to Spectral Match to Monolinolenin (9c,12c,15c) from NIST14  unknown	Non_NASH
706	-0.348604283454999	-0.729321	-0.0308124	706 m/z 659.2789851 unknown	Non_NASH
423	-0.34716005614	-0.70996	-0.00120453	423 Suspect related to 2-((4R)-4-((5R,7R,8R,9S,10S,12S,13R,17R)-7,12-dihydroxy-10,13-dimethyl-3-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid  bile acids	Non_NASH
323	-0.335855985205	-0.571985	-0.0790383	323 Suspect related to (+)-.alpha.-Tocopherol  unknown	Non_NASH
462	-0.330796425785	-0.6305	-0.0727781	462 Suspect related to 2-((4R)-4-((5R,7R,8R,9S,10S,12S,13R,17R)-7,12-dihydroxy-10,13-dimethyl-3-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid  unknown	Non_NASH
354	-0.291638314464501	-0.553096	-0.0403459	354 m/z 463.378137 unknown	Non_NASH
798	-0.284800604995	-0.558693	-0.0629703	798 Candidate Tetrahydroxylated bile acid (delta mass 134.9815; sirius atomic difference: 3C, 5H, 1N, 1O, 2S; buddy atomic difference: 7C, -3H, 5N, -3O, 1S) bile acids	Non_NASH
367	-0.282778336932	-0.574827	-0.0032344	367 Candidate Tetrahydroxylated bile acid (delta mass 52.9731; buddy atomic difference: 2C, -1H, 1N, -1O, 1S) unknown	Non_NASH
801	-0.2732522437985	-0.508504	-0.0106671	801 Candidate Tetrahydroxylated bile acid (delta mass 152.0094; sirius atomic difference: 3C, 8H, 2N, 1O, 2S; buddy atomic difference: 4C, 4H, 6N, -3O, 2S) bile acids	Non_NASH
799	-0.2311720595225	-0.447341	-0.00596645	799 m/z 567.2597903 unknown	Non_NASH
45	0.27521055437	0.00524797	0.542219	45 m/z 229.0974121 unknown	NASH
366	0.279242832895	0.072002	0.473351	366 Suspect related to Spectral Match to Hexaethylene glycol from NIST14  glycols	NASH
3011	0.2819316771015	0.000654233	0.594564	3011 m/z 357.2361074 unknown	NASH
372	0.293658577305	0.00564113	0.582436	372 Candidate Trihydroxylated bile acid (delta mass 73.0351; sirius atomic difference: 3C, 7H, 1N, -1O, 1S; buddy atomic difference: 3C, 7H, 1N, -1O, 1S) bile acids	NASH
1831	0.312661661216	0.0206218	0.644151	1831 m/z 379.2494485 unknown	NASH
2526	0.35305468415	0.0638766	0.632466	2526 m/z 358.2591487 unknown	NASH
2362	0.45788118026	0.0604196	0.928738	2362 m/z 285.131319 unknown	NASH
4208	0.498877574251	0.0210271	0.984545	4208 m/z 530.3145766 unknown	NASH
2593	0.504716780895001	0.15049	0.938032	2593 m/z 330.2641534 unknown	NASH
608	0.528082314545	0.00322461	1.05337	608 Suspect related to 10,12-Tricosadiynoic acid  fatty acids & other lipids	NASH
1984	0.536159796920001	0.00695509	1.02785	1984 m/z 252.1231831 unknown	NASH
2652	0.541293314535	0.00857195	1.18542	2652 m/z 237.1486421 unknown	NASH
992	0.5448979947335	0.0282622	1.11722	992 m/z 317.2090234 unknown	NASH
2063	0.557581316326999	0.0157419	1.18587	2063 m/z 361.2047733 unknown	NASH
1289	0.564382093565001	0.138032	1.01489	1289 m/z 358.197434 unknown	NASH
1997	0.566503971502999	0.15508	0.980041	1997 m/z 270.1701703 unknown	NASH
1427	0.593161357765	0.0952713	1.17544	1427 Suspect related to Kaurane  bile acids	NASH
945	0.594668034144998	0.028134	1.2596	945 m/z 257.0898488 unknown	NASH
1319	0.614228610325	0.0802908	1.18535	1319 m/z 423.1803881 unknown	NASH
3238	0.620388499353001	0.0475879	1.25997	3238 m/z 343.1734857 unknown	NASH
2691	0.634249986705499	0.0506586	1.33675	2691 Candidate Tetrahydroxylated bile acid (delta mass -18.0099; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O; spectral library match to CCMSLIB00005465699, (R)-4-((3R,5R,6R,7R,8R,9S,10R,12S,13R,14S,17R)-3,6,7,12-tetrahydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid) bile acids	NASH
1398	0.651180692450001	0.0405124	1.32094	1398 Massbank:PB006006 Sinapine|2-[(E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoyl]oxyethyl-trimethylazanium unknown	NASH
2597	0.6602816934475	0.129439	1.27142	2597 m/z 340.2847261 unknown	NASH
1356	0.666991861715	0.0836798	1.22047	1356 m/z 589.2868559 unknown	NASH
1811	0.672774672579999	0.211638	1.16874	1811 m/z 346.1684674 unknown	NASH
1980	0.695383670532499	0.098874	1.33736	1980 Suspect related to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid  unknown	NASH
4353	0.702849978075	0.100112	1.2713	4353 m/z 455.2256855 unknown	NASH
1085	0.703068243770001	0.00545273	1.38634	1085 m/z 441.3364652 bile acids	NASH
3446	0.716091536930001	0.211746	1.17752	3446 m/z 374.2437727 unknown	NASH
3280	0.723260502354999	0.0190908	1.51678	3280 m/z 459.2238477 unknown	NASH
1850	0.727308704160002	0.261148	1.15619	1850 Candidate Trihydroxylated bile acid (delta mass -3.9945; sirius atomic difference: 1C, -1O; buddy atomic difference: 1C, -1O) fatty acids & other lipids	NASH
1815	0.741735007099999	0.236099	1.21622	1815 m/z 354.2023242 amines	NASH
2537	0.758697605324999	0.193648	1.42415	2537 m/z 389.2184611 unknown	NASH
2001	0.764890466286301	0.123085	1.54226	2001 m/z 273.0848117 unknown	NASH
2969	0.764890466286301	0.123085	1.54226	2969 m/z 273.0848175 unknown	NASH
1996	0.769824584353	0.108052	1.36104	1996 m/z 267.1705588 unknown	NASH
2971	0.775225956714499	0.0914937	1.50828	2971 Suspect related to Chenodeoxycholic acid  fatty acids & other lipids	NASH
1263	0.775491462329999	0.108273	1.36554	1263 m/z 291.1952877 unknown	NASH
972	0.8136528147	0.184776	1.43794	972 m/z 285.1083555 unknown	NASH
1956	0.823683434257999	0.146683	1.47649	1956 m/z 204.1595919 unknown	NASH
1309	0.827295839150001	0.143023	1.57164	1309 m/z 396.219619 unknown	NASH
2067	0.829928386134999	0.0722172	1.68882	2067 m/z 369.2616822 unknown	NASH
4377	0.840388403680002	0.0239297	1.61368	4377 m/z 473.239398 unknown	NASH
2106	0.8441501450535	0.0180746	1.7312	2106 Suspect related to Timosaponin A-III  unknown	NASH
2901	0.84628355198	0.231519	1.49328	2901 m/z 370.2286797 unknown	NASH
3087	0.850797191779999	0.0938034	1.5024	3087 Suspect related to Dimethyl azelate  unknown	NASH
831	0.854902396674999	0.237422	1.45758	831 m/z 273.1923684 unknown	NASH
2036	0.866090575	0.0839586	1.70187	2036 m/z 327.2164838 unknown	NASH
1282	0.880671382874999	0.0333859	1.61149	1282 m/z 343.2220488 unknown	NASH
2214	0.88191418535	0.292252	1.44776	2214 m/z 273.1923739 unknown	NASH
1314	0.898439012139999	0.0574899	1.70447	1314 m/z 411.2096224 unknown	NASH
1978	0.90185955741	0.00945489	1.70082	1978 m/z 247.1078735 unknown	NASH
3929	0.933325745341499	0.229476	1.69795	3929 m/z 214.1801518 unknown	NASH
2059	0.935025617385	0.215638	1.66841	2059 m/z 355.2228803 unknown	NASH
521	0.939890737214998	0.0696349	1.93356	521 m/z 839.5641248 unknown	NASH
1999	0.955017534435	0.103042	1.77803	1999 m/z 271.2018143 unknown	NASH
731	0.958515720594652	0.153584	1.83968	731 Suspect related to 1-Monolinoleoyl-rac-glycerol  unknown	NASH
3287	0.959725734990003	0.0159468	1.84629	3287 m/z 481.3293651 unknown	NASH
1800	0.95996328815	0.205225	1.59735	1800 m/z 311.2214936 unknown	NASH
2667	0.989402613599999	0.215169	1.84508	2667 m/z 319.1634679 unknown	NASH
163	0.990471347164999	0.196381	1.76765	163 m/z 345.2376661 unknown	NASH
2982	0.998077697924998	0.0810301	2.04726	2982 m/z 383.241264 unknown	NASH
1109	1.0060891025	0.453701	1.63838	1109 m/z 463.3056212 unknown	NASH
3752	1.01849999391	0.306316	1.80865	3752 m/z 327.1783856 unknown	NASH
3052	1.03119858207595	0.182223	1.99036	3052 Suspect related to (4R)-4-((3R,5R,8R,9S,10S,12S,13R,17R)-12-hydroxy-10,13-dimethyl-3-(sulfooxy)hexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid  bile acids	NASH
2827	1.05610135479	0.144259	2.03803	2827 m/z 483.3082073 unknown	NASH
796	1.060166397315	0.0693247	2.00889	796 m/z 530.2972744 amines	NASH
3602	1.0726306491715	0.255267	1.80287	3602 m/z 340.1863185 unknown	NASH
4381	1.07349993682	0.206324	2.00248	4381 m/z 295.1521889 unknown	NASH
3972	1.075240996195	0.331136	1.8611	3972 m/z 312.2168973 unknown	NASH
3923	1.091616596675	0.147413	2.05303	3923 m/z 203.1430661 unknown	NASH
1262	1.097777487085	0.186044	2.05572	1262 Suspect related to trans-Vaccenic acid  fatty acids & other lipids	NASH
600	1.098658700865	0.186459	1.97295	600 Suspect related to Spectral Match to Enterolactone from NIST14  unknown	NASH
1731	1.10298023929	0.0188573	2.28978	1731 m/z 342.2027379 unknown	NASH
4368	1.1151625129	0.267648	2.00867	4368 m/z 312.2533967 unknown	NASH
3708	1.116638869795	0.213101	2.11175	3708 m/z 314.2690609 unknown	NASH
1271	1.12888710244	0.225947	2.02172	1271 m/z 321.2403658 unknown	NASH
2992	1.13086815707	0.290239	2.11132	2992 m/z 499.339945 unknown	NASH
3919	1.132686621296	0.229535	2.14142	3919 m/z 193.0859284 unknown	NASH
1099	1.13764540997	0.436295	1.80635	1099 m/z 455.3154099 unknown	NASH
3018	1.14141796185	0.183692	2.06061	3018 m/z 448.341987 unknown	NASH
3858	1.1471578066	0.509173	1.80132	3858 m/z 491.2330592 unknown	NASH
1386	1.15426509156	0.268025	2.0198	1386 Suspect related to Enterodiol  unknown	NASH
1840	1.1647827728	0.197859	2.12629	1840 m/z 391.2091169 unknown	NASH
2434	1.1665782398	0.378205	1.82988	2434 m/z 204.1232205 unknown	NASH
1741	1.1898132258	0.292098	1.98615	1741 m/z 367.2098365 unknown	NASH
1409	1.20627237493	0.217925	2.20478	1409 m/z 339.1206225 bilirubins	NASH
1006	1.21018439005	0.274773	2.12785	1006 m/z 331.1180522 unknown	NASH
4307	1.216286001	0.683189	1.68388	4307 m/z 348.2383736 unknown	NASH
4374	1.22537930878	0.364213	2.09959	4374 m/z 336.2382069 unknown	NASH
2069	1.232592978845	0.146279	2.3465	2069 m/z 371.2044988 unknown	NASH
2609	1.2438237394935	0.208835	2.33901	2609 m/z 411.2096194 unknown	NASH
3955	1.2474521842	0.121814	2.29927	3955 Suspect related to trans-13-Octadecenoic acid  fatty acids & other lipids	NASH
752	1.258367946085	0.242048	2.31249	752 Suspect related to Massbank:PB005728 Xanthohumol|(E)-1-[2,4-dihydroxy-6-methoxy-3-(3-methylbut-2-enyl)phenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one  unknown	NASH
2793	1.2638496203	0.380513	2.24925	2793 m/z 383.219615 unknown	NASH
3245	1.2841583682	0.428153	2.21587	3245 m/z 307.1760208 unknown	NASH
2975	1.29102054995	0.363002	2.25039	2975 Spectral Match to Enterolactone from NIST14 unknown	NASH
4141	1.33460716971	0.0513385	2.47306	4141 Suspect related to Spectral Match to 3.alpha.,7.alpha.,12.alpha.-Trihydroxycholestanoic acid from NIST14  bile acids	NASH
4129	1.337227981855	0.383008	2.24055	4129 m/z 437.193561 unknown	NASH
1895	1.34111006695	0.263163	2.3963	1895 Suspect related to 1-Oleoyl-L-.alpha.-lysophosphatidic acid  fatty acids & other lipids	NASH
4378	1.350501835505	0.404698	2.37528	4378 m/z 343.2220065 unknown	NASH
750	1.350598052325	0.169672	2.45246	750 Suspect related to Massbank:NA002839 8-Prenylnaringenin|(2S)-5,7-dihydroxy-2-(4-hydroxyphenyl)-8-(3-methylbut-2-enyl)-2,3-dihydrochromen-4-one  unknown	NASH
380	1.35493541614	0.0682258	2.74923	380 m/z 485.1600392 unknown	NASH
1299	1.377524192805	0.236592	2.62741	1299 m/z 383.204387 unknown	NASH
829	1.386996660455	0.341802	2.51378	829 m/z 248.1280859 unknown	NASH
2733	1.390981829905	0.3164	2.52215	2733 Suspect related to Spectral Match to Sebacic acid monomethyl ester from NIST14  fatty acids & other lipids	NASH
4179	1.39305619045	0.442335	2.30006	4179 m/z 491.336361 unknown	NASH
2460	1.3935453058	0.425873	2.35311	2460 m/z 343.2220241 unknown	NASH
3451	1.3959599742	0.402655	2.4332	3451 m/z 491.3364141 unknown	NASH
1922	1.40434252808	0.256557	2.60783	1922 m/z 577.3413874 unknown	NASH
2987	1.411362640605	0.0776477	2.66155	2987 m/z 441.2827452 unknown	NASH
788	1.45533391514	0.0103566	2.76507	788 Candidate Trihydroxylated bile acid (delta mass 91.8592; buddy atomic difference: 6C, -12H, -2O, 2S) unknown	NASH
1051	1.48046976723	0.389936	2.57701	1051 NCGC00380878-01_C18H28O9_Cyclopentaneacetic acid, 2-[(2Z)-5-(hexopyranosyloxy)-2-penten-1-yl]-3-oxo-, (1R,2R)- unknown	NASH
2025	1.50776055869	0.120468	3.1625	2025 m/z 311.1469548 unknown	NASH
2232	1.51594778672	0.208415	2.90433	2232 m/z 325.1414845 unknown	NASH
2426	1.52642810031	0.0891629	2.89561	2426 m/z 599.3405832 unknown	NASH
1845	1.571624233545	0.559949	2.64573	1845 m/z 392.2465725 fatty acids & other lipids	NASH
2300	1.57772476165	0.254994	2.8101	2300 m/z 464.2501321 unknown	NASH
3592	1.63174585428	0.353037	2.82277	3592 m/z 255.0841671 unknown	NASH
1992	1.70076490039	0.435796	3.18348	1992 Suspect related to 20-Hydroxyarachidonic acid  unknown	NASH
1823	1.71360062092	0.263914	3.01142	1823 m/z 361.2037501 unknown	NASH
3563	1.7171396947435	0.64472	2.73772	3563 m/z 442.2299009 unknown	NASH
3883	1.7548722311	0.697924	2.77495	3883 m/z 619.3341685 unknown	NASH
3552	1.78186462805	0.521998	3.05243	3552 Suspect related to 10E,12Z-octadecadienoic acid  fatty acids & other lipids	NASH
3597	1.785187479065	0.554973	2.99627	3597 Suspect related to Spectral Match to 15-OxoEDE from NIST14  unknown	NASH
3584	1.7852670406142	0.492607	2.91342	3584 m/z 1005.489275 unknown	NASH
1257	1.79239709205	0.654206	2.87239	1257 m/z 264.1231327 unknown	NASH
3170	1.80508197693	0.469923	3.09969	3170 Suspect related to Medicagenic acid  unknown	NASH
2697	1.89312991394	0.297698	3.44702	2697 Suspect related to (4R)-4-((3S,5S,7S,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid  fatty acids & other lipids	NASH
1315	1.928329095835	0.410916	3.48354	1315 m/z 411.3623812 carnitines	NASH
1264	1.948647464595	0.335232	3.36096	1264 Suspect related to 10E,12Z-octadecadienoic acid  fatty acids & other lipids	NASH
1868	1.98177007251	0.496685	3.58533	1868 m/z 429.887826 unknown	NASH
1757	2.0158998606	0.500606	3.54088	1757 m/z 427.2823854 unknown	NASH
1755	2.0285961274	0.636677	3.21671	1755 Candidate Trihydroxylated bile acid (delta mass 13.0326; sirius atomic difference: 1C, 3H, 1N, -1O; buddy atomic difference: 1C, 3H, 1N, -1O) bile acids	NASH
3024	2.0595302863215	0.26202	3.82539	3024 m/z 721.3997772 unknown	NASH
1751	2.09841677705	0.739279	3.1585	1751 Candidate Trihydroxylated bile acid (delta mass -3.9946; sirius atomic difference: 1C, -1O; buddy atomic difference: 1C, -1O) bile acids	NASH
2693	2.174698121859	0.411872	3.7692	2693 m/z 412.1967858 unknown	NASH
2699	2.2076319742	0.816534	3.34187	2699 m/z 425.2667414 unknown	NASH
4419	2.2215703717	0.696063	3.87978	4419 m/z 353.1360593 unknown	NASH
1771	2.2692281679	0.811246	3.77772	1771 m/z 667.4856778 unknown	NASH
2931	2.2807127332	0.553153	3.98683	2931 m/z 290.0692067 unknown	NASH
785	2.37575494842001	0.438903	4.36211	785 m/z 491.7518649 unknown	NASH
1824	2.455644874895	0.0574216	4.41361	1824 m/z 362.7053381 unknown	NASH
2295	2.5716464672	0.455841	4.64972	2295 m/z 417.1524566 unknown	NASH
2703	2.5993636623075	0.138259	4.92284	2703 m/z 440.2282416 unknown	NASH
4502	2.6295256466	1.15529	4.0215	4502 m/z 502.2517183 unknown	NASH
2325	2.63292465776501	0.0516936	5.0592	2325 m/z 310.6795857 unknown	NASH
2705	2.642798133855	0.17813	5.16759	2705 m/z 443.2559842 unknown	NASH
1944	2.654891364155	0.390625	4.94783	1944 m/z 813.4542494 unknown	NASH
1787	2.65585182996999	0.369422	5.02251	1787 m/z 258.1694861 unknown	NASH
2948	2.67204584855	1.04483	4.38934	2948 m/z 429.1526579 unknown	NASH
1705	2.77975651186	0.843449	4.51434	1705 m/z 233.1537727 unknown	NASH
3836	2.8552666215	1.31387	4.35603	3836 m/z 378.1773618 unknown	NASH
2949	2.93223848714999	0.116865	5.58919	2949 m/z 447.1635358 unknown	NASH
2934	2.993651588725	0.658907	4.98285	2934 m/z 341.1379971 unknown	NASH
4408	3.5031091605	1.41356	5.19599	4408 m/z 371.1489926 unknown	NASH
1770	3.58112787635	1.66569	5.1783	1770 m/z 645.5035162 unknown	NASH
4411	3.6185650696	1.22295	5.83707	4411 m/z 452.2281725 unknown	NASH
2944	3.66142315219999	1.31844	5.57364	2944 m/z 399.1416457 unknown	NASH
